,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomeBand,AgeGroup,TenureGroup,RiskScore
1327,46,0,Rarely,1319,Sales,3,3,Technical Degree,1863,1,Female,45,4,4,Sales Executive,1,Divorced,13225.0,7739.0,2,0,12,3,4,1,25,5,3,19,17,2,8,Alto,A partir de 45,10+,3
1328,27,0,Rarely,728,Sales,23,1,Medical,1864,2,Female,36,2,2,Sales Representative,3,Married,3540.0,7018.0,1,0,21,4,4,1,9,5,3,9,8,5,8,Medio,Entre 26 y 45,6-9,1
1329,29,0,Rarely,352,Human Resources,6,1,Medical,1865,4,Male,87,2,1,Human Resources,2,Married,2804.0,15434.0,1,0,11,3,4,0,1,3,3,1,0,0,0,Medio,Entre 26 y 45,0-2,3
1330,43,0,Rarely,823,Research & Development,6,3,Medical,1866,1,Female,81,2,5,Manager,3,Unknown,19392.0,22539.0,7,0,13,3,4,0,21,2,3,16,12,6,4,Alto,Entre 26 y 45,10+,1
1331,48,0,Rarely,1224,Research & Development,10,3,Life Sciences,1867,4,Male,91,2,5,Research Director,2,Married,19665.0,13583.0,4,0,12,3,4,0,29,3,3,22,10,12,9,Alto,A partir de 45,10+,2
1332,29,1,Frequently,459,Research & Development,24,2,Life Sciences,1868,4,Male,73,2,1,Research Scientist,4,Single,2439.0,14753.0,1,1,24,4,2,0,1,3,2,1,0,1,0,Medio,Entre 26 y 45,0-2,7
1333,46,1,Rarely,1254,Sales,10,3,Life Sciences,1869,3,Female,64,3,3,Sales Executive,2,Married,7314.0,14011.0,5,0,21,4,3,3,14,2,3,8,7,0,4,Medio,A partir de 45,6-9,2
1334,27,0,Frequently,1131,Research & Development,15,3,Life Sciences,1870,4,Female,77,2,1,Research Scientist,1,Married,4774.0,23844.0,0,0,19,3,4,1,8,2,2,7,6,7,3,Medio,Entre 26 y 45,6-9,4
1335,39,0,Rarely,835,Research & Development,19,4,Other,1871,4,Male,41,3,2,Research Scientist,4,Unknown,3902.0,5141.0,8,0,14,3,2,3,7,2,3,2,2,2,2,Medio,Entre 26 y 45,0-2,2
1336,55,0,Rarely,836,Research & Development,2,4,Technical Degree,1873,2,Male,98,2,1,Research Scientist,4,Married,2662.0,7975.0,8,0,20,4,2,1,19,2,4,5,2,0,4,Medio,A partir de 45,3-5,3
1337,28,0,Rarely,1172,Sales,3,3,Medical,1875,2,Female,78,3,1,Sales Representative,2,Married,2856.0,3692.0,1,0,19,3,4,1,1,3,3,1,0,0,4,Medio,Entre 26 y 45,0-2,4
1338,30,1,Rarely,945,Sales,9,3,Medical,1876,2,Male,89,3,1,Sales Representative,4,Single,1081.0,16019.0,1,0,13,3,3,0,1,3,2,1,0,0,4,Bajo,Entre 26 y 45,0-2,5
1339,22,1,Rarely,391,Research & Development,7,1,Life Sciences,1878,4,Male,75,3,1,Research Scientist,2,Single,2472.0,26092.0,1,1,23,4,1,0,1,2,3,1,0,0,0,Medio,Menores 25,0-2,7
1340,36,0,Rarely,1266,Sales,10,4,Technical Degree,1880,2,Female,63,2,2,Sales Executive,3,Married,5673.0,6060.0,1,1,13,3,1,1,10,4,3,10,9,1,7,Medio,Entre 26 y 45,10+,5
1341,31,0,Rarely,311,Research & Development,20,3,Life Sciences,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197.0,18624.0,1,0,11,3,1,1,10,2,3,10,8,0,2,Medio,Entre 26 y 45,10+,3
1342,34,0,Rarely,1480,Sales,4,3,Life Sciences,1882,3,Male,64,3,3,Sales Executive,4,Married,9713.0,24444.0,2,1,13,3,4,3,9,3,3,5,3,1,0,Medio,Entre 26 y 45,3-5,2
1343,29,0,Rarely,592,Research & Development,7,3,Life Sciences,1883,4,Male,59,3,1,Laboratory Technician,1,Single,2062.0,19384.0,3,0,14,3,2,0,11,3,3,3,2,1,2,Medio,Entre 26 y 45,3-5,4
1344,37,0,Rarely,783,Research & Development,7,4,Medical,1885,4,Male,78,3,2,Research Scientist,1,Married,4284.0,13588.0,5,1,22,4,3,1,16,2,3,5,3,0,4,Medio,Entre 26 y 45,3-5,4
1345,36,0,Rarely,219,Research & Development,16,2,Other,1886,4,Female,44,2,2,Manufacturing Director,2,Married,4788.0,25388.0,0,1,11,3,4,0,4,2,3,3,2,0,2,Medio,Entre 26 y 45,3-5,4
1346,45,0,Rarely,556,Research & Development,25,2,Life Sciences,1888,2,Female,93,2,2,Manufacturing Director,4,Married,5906.0,23888.0,0,0,13,3,4,2,10,2,2,9,8,3,4,Medio,Entre 26 y 45,6-9,3
1347,36,0,Frequently,1213,Human Resources,2,1,Human Resources,1890,2,Male,94,2,2,Human Resources,4,Single,3886.0,4223.0,1,0,21,4,4,0,10,2,2,10,1,0,8,Medio,Entre 26 y 45,10+,3
1348,40,0,Rarely,1137,Research & Development,1,4,Life Sciences,1892,1,Male,98,3,4,Manager,1,Unknown,16823.0,18991.0,2,0,11,3,1,1,22,3,3,19,7,11,4,Alto,Entre 26 y 45,10+,5
1349,26,0,Rarely,482,Research & Development,1,2,Life Sciences,1893,2,Female,90,2,1,Research Scientist,3,Unknown,2933.0,14908.0,1,1,13,3,3,1,1,3,2,1,0,1,0,Medio,Entre 26 y 45,0-2,6
1350,27,0,Rarely,511,Sales,2,2,Unknown,1898,1,Female,89,4,2,Sales Executive,3,Single,6500.0,26997.0,0,0,14,3,2,0,9,5,2,8,7,0,7,Medio,Entre 26 y 45,6-9,5
1351,48,0,Frequently,117,Research & Development,22,3,Medical,1900,4,Female,58,3,4,Manager,4,Divorced,17174.0,2437.0,3,0,11,3,2,1,24,3,3,22,17,4,7,Alto,A partir de 45,10+,2
1352,44,0,Rarely,170,Research & Development,1,4,Life Sciences,1903,2,Male,78,4,2,Healthcare Representative,1,Married,5033.0,9364.0,2,0,15,3,4,1,10,5,3,2,0,2,2,Medio,Entre 26 y 45,0-2,3
1353,34,1,Non-Travel,967,Research & Development,16,4,Technical Degree,1905,4,Male,85,1,1,Research Scientist,1,Unknown,2307.0,14460.0,1,1,23,4,2,1,5,2,3,5,2,3,0,Medio,Entre 26 y 45,3-5,6
1354,56,1,Rarely,1162,Research & Development,24,2,Life Sciences,1907,1,Male,97,3,1,Laboratory Technician,4,Single,2587.0,10261.0,1,0,16,3,4,0,5,3,3,4,2,1,0,Medio,A partir de 45,3-5,1
1355,36,0,Rarely,335,Sales,17,2,Marketing,1908,3,Male,33,2,2,Sales Executive,2,Married,5507.0,16822.0,2,0,16,3,3,2,12,1,1,4,2,1,4,Medio,Entre 26 y 45,3-5,4
1356,41,0,Rarely,337,Sales,8,3,Marketing,1909,3,Female,54,3,2,Sales Executive,2,Unknown,4393.0,26841.0,5,0,21,4,3,1,14,3,3,5,4,1,4,Medio,Entre 26 y 45,3-5,2
1357,42,0,Rarely,1396,Research & Development,6,3,Medical,1911,3,Male,83,3,3,Research Director,1,Unknown,13348.0,14842.0,9,0,13,3,2,1,18,3,4,13,7,5,7,Alto,Entre 26 y 45,10+,4
1358,31,0,Rarely,1079,Sales,10,2,Medical,1912,3,Female,86,3,2,Sales Executive,4,Divorced,6583.0,20115.0,2,1,11,3,4,1,8,2,3,5,2,1,4,Medio,Entre 26 y 45,3-5,2
1359,34,0,Rarely,735,Sales,3,1,Medical,1915,4,Female,75,2,2,Sales Executive,3,Married,8103.0,16495.0,3,1,12,3,3,0,9,3,2,4,2,0,1,Medio,Entre 26 y 45,3-5,4
1360,31,0,Rarely,471,Research & Development,4,3,Medical,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978.0,16031.0,8,0,12,3,2,1,4,0,2,2,2,2,2,Medio,Entre 26 y 45,0-2,5
1361,26,0,Frequently,1096,Research & Development,6,3,Unknown,1918,3,Male,61,4,1,Laboratory Technician,4,Married,2544.0,7102.0,0,0,18,3,1,1,8,3,3,7,7,7,7,Medio,Entre 26 y 45,6-9,2
1362,45,0,Frequently,1297,Research & Development,1,4,Medical,1922,2,Male,44,3,2,Healthcare Representative,3,Single,5399.0,14511.0,4,0,12,3,3,0,12,3,3,4,2,0,3,Medio,Entre 26 y 45,3-5,1
1363,33,0,Rarely,217,Sales,10,4,Marketing,1924,2,Male,43,3,2,Sales Executive,3,Single,5487.0,10410.0,1,0,14,3,2,0,10,2,2,10,4,0,9,Medio,Entre 26 y 45,10+,5
1364,28,0,Frequently,783,Sales,1,2,Life Sciences,1927,3,Male,42,2,2,Sales Executive,4,Unknown,6834.0,19255.0,1,1,12,3,3,1,7,2,3,7,7,0,7,Medio,Entre 26 y 45,6-9,2
1365,29,1,Frequently,746,Sales,24,3,Technical Degree,1928,3,Male,45,4,1,Sales Representative,1,Single,1091.0,10642.0,1,0,17,3,4,0,1,3,3,1,0,0,4,Bajo,Entre 26 y 45,0-2,4
1366,39,0,Non-Travel,1251,Sales,21,4,Life Sciences,1929,1,Female,32,1,2,Sales Executive,3,Married,5736.0,3987.0,6,0,19,3,3,1,10,1,3,3,2,1,2,Medio,Entre 26 y 45,3-5,1
1367,27,0,Rarely,1354,Research & Development,2,4,Technical Degree,1931,2,Male,41,3,1,Research Scientist,2,Married,2226.0,6073.0,1,0,11,3,3,1,6,3,2,5,3,1,2,Medio,Entre 26 y 45,3-5,5
1368,34,0,Frequently,735,Research & Development,22,4,Other,1932,3,Male,86,2,2,Research Scientist,4,Married,5747.0,26496.0,1,1,15,3,2,0,16,3,3,15,10,6,11,Medio,Entre 26 y 45,10+,4
1369,28,1,Rarely,1475,Sales,13,2,Unknown,1933,4,Female,84,3,2,Sales Executive,3,Single,9854.0,23352.0,3,1,11,3,4,0,6,0,3,2,0,2,2,Medio,Entre 26 y 45,0-2,2
1370,47,0,Non-Travel,1169,Research & Development,14,4,Technical Degree,1934,3,Male,64,3,2,Research Scientist,2,Married,5467.0,2125.0,8,0,18,3,3,1,16,4,4,8,7,1,4,Medio,A partir de 45,6-9,2
1371,56,0,Rarely,1443,Sales,11,5,Unknown,1935,4,Female,89,2,2,Sales Executive,1,Married,5380.0,20328.0,4,0,16,3,3,1,6,3,3,0,0,0,0,Medio,A partir de 45,0-2,3
1372,39,0,Rarely,867,Research & Development,9,2,Medical,1936,1,Male,87,3,2,Manufacturing Director,1,Married,5151.0,12315.0,1,0,25,4,4,1,10,3,3,10,0,7,9,Medio,Entre 26 y 45,10+,3
1373,38,0,Frequently,1394,Research & Development,8,3,Medical,1937,4,Female,58,2,2,Research Scientist,2,Divorced,2133.0,18115.0,1,1,16,3,3,1,20,3,3,20,11,0,7,Medio,Entre 26 y 45,10+,4
1374,36,0,Rarely,605,Sales,21,3,Life Sciences,1938,4,Female,72,3,4,Manager,4,Married,17875.0,11761.0,4,1,13,3,3,1,29,2,2,1,0,0,0,Alto,Entre 26 y 45,0-2,5
1375,32,1,Frequently,238,Research & Development,5,2,Life Sciences,1939,1,Female,47,4,1,Research Scientist,3,Single,2432.0,15318.0,3,1,14,3,1,0,8,2,3,4,1,0,3,Medio,Entre 26 y 45,3-5,5
1376,38,0,Rarely,1206,Research & Development,9,2,Life Sciences,1940,2,Male,71,3,1,Research Scientist,4,Divorced,4771.0,14293.0,2,0,19,3,4,2,10,0,4,5,2,0,3,Medio,Entre 26 y 45,3-5,1
1377,49,0,Frequently,1064,Research & Development,2,1,Life Sciences,1941,2,Male,42,3,5,Research Director,4,Married,19161.0,13738.0,3,0,15,3,4,0,28,3,3,5,4,4,3,Alto,A partir de 45,3-5,1
1378,42,0,Rarely,419,Sales,12,4,Marketing,1943,2,Male,77,3,2,Sales Executive,4,Divorced,5087.0,2900.0,3,1,12,3,3,2,14,4,3,0,0,0,0,Medio,Entre 26 y 45,0-2,4
1379,27,1,Frequently,1337,Human Resources,22,3,Unknown,1944,1,Female,58,2,1,Human Resources,2,Married,2863.0,19555.0,1,0,12,3,1,0,1,2,3,1,0,0,0,Medio,Entre 26 y 45,0-2,6
1380,35,0,Rarely,682,Sales,18,4,Medical,1945,2,Male,71,3,2,Sales Executive,1,Married,5561.0,15975.0,0,0,16,3,4,1,6,2,1,5,3,0,4,Medio,Entre 26 y 45,3-5,5
1381,28,0,Non-Travel,1103,Research & Development,16,3,Medical,1947,3,Male,49,3,1,Research Scientist,3,Single,2144.0,2122.0,1,0,14,3,3,0,5,3,2,5,3,1,4,Medio,Entre 26 y 45,3-5,2
1382,31,0,Non-Travel,976,Research & Development,3,2,Medical,1948,3,Male,48,3,1,Research Scientist,1,Divorced,3065.0,3995.0,1,1,13,3,4,1,4,3,4,4,2,2,4,Medio,Entre 26 y 45,3-5,4
1383,36,0,Non-Travel,1351,Research & Development,9,4,Life Sciences,1949,1,Male,66,4,1,Laboratory Technician,2,Married,2810.0,9238.0,1,0,22,4,2,0,5,3,3,5,4,0,2,Medio,Entre 26 y 45,3-5,5
1384,34,0,Rarely,937,Sales,1,3,Marketing,1950,1,Male,32,3,3,Sales Executive,4,Single,9888.0,6770.0,1,0,21,4,1,0,14,3,2,14,8,2,1,Medio,Entre 26 y 45,10+,5
1385,34,0,Rarely,1239,Sales,13,4,Medical,1951,4,Male,39,3,3,Sales Executive,3,Divorced,8628.0,22914.0,1,0,18,3,3,1,9,2,2,8,7,1,4,Medio,Entre 26 y 45,6-9,2
1386,26,0,Rarely,157,Research & Development,1,3,Medical,1952,3,Male,95,3,1,Laboratory Technician,1,Unknown,2867.0,20006.0,0,0,13,3,4,0,8,6,2,7,7,7,6,Medio,Entre 26 y 45,6-9,4
1387,29,0,Rarely,136,Research & Development,1,3,Life Sciences,1954,1,Male,89,3,2,Healthcare Representative,3,Married,5373.0,6225.0,0,0,12,3,1,1,6,5,2,5,3,0,2,Medio,Entre 26 y 45,3-5,5
1388,32,0,Non-Travel,1146,Research & Development,15,4,Medical,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667.0,16542.0,5,0,18,3,2,1,9,6,3,5,1,1,4,Medio,Entre 26 y 45,3-5,2
1389,31,0,Frequently,1125,Research & Development,1,3,Life Sciences,1956,4,Male,48,1,2,Research Scientist,1,Married,5003.0,5771.0,1,0,21,4,2,0,10,6,3,10,8,8,4,Medio,Entre 26 y 45,10+,4
1390,28,1,Rarely,1404,Research & Development,17,3,Technical Degree,1960,3,Male,32,2,1,Laboratory Technician,4,Divorced,2367.0,18779.0,5,0,12,3,1,1,6,2,2,4,1,0,3,Medio,Entre 26 y 45,3-5,4
1391,38,0,Rarely,1404,Sales,1,3,Life Sciences,1961,1,Male,59,2,1,Sales Representative,1,Single,2858.0,11473.0,4,0,14,3,1,0,20,3,2,1,0,0,0,Medio,Entre 26 y 45,0-2,8
1392,35,0,Rarely,1224,Sales,7,4,Life Sciences,1962,3,Female,55,3,2,Sales Executive,4,Married,5204.0,13586.0,1,1,11,3,4,0,10,2,3,10,8,0,9,Medio,Entre 26 y 45,10+,2
1393,27,0,Rarely,954,Sales,9,3,Marketing,1965,4,Male,44,3,2,Sales Executive,4,Single,4105.0,5099.0,1,0,14,3,1,0,7,5,3,7,7,0,7,Medio,Entre 26 y 45,6-9,2
1394,32,0,Rarely,1373,Research & Development,5,4,Unknown,1966,4,Male,56,2,2,Manufacturing Director,4,Single,9679.0,10138.0,8,0,24,4,2,0,8,1,3,1,0,0,0,Medio,Entre 26 y 45,0-2,3
1395,31,1,Frequently,754,Sales,26,4,Marketing,1967,1,Male,63,3,2,Sales Executive,4,Married,5617.0,21075.0,1,1,11,3,3,0,10,4,3,10,7,0,8,Medio,Entre 26 y 45,10+,3
1396,53,1,Rarely,1168,Sales,24,4,Life Sciences,1968,1,Male,66,3,3,Sales Executive,1,Single,10448.0,5843.0,6,1,13,3,2,0,15,2,2,2,2,2,2,Medio,A partir de 45,0-2,9
1397,54,0,Rarely,155,Research & Development,9,2,Life Sciences,1969,1,Female,67,3,2,Research Scientist,3,Married,2897.0,22474.0,3,0,11,3,3,2,9,6,2,4,3,2,3,Medio,A partir de 45,3-5,3
1398,33,0,Frequently,1303,Research & Development,7,2,Life Sciences,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968.0,18079.0,1,0,20,4,3,3,9,2,3,9,7,2,4,Medio,Entre 26 y 45,6-9,0
1399,43,0,Rarely,574,Research & Development,11,3,Life Sciences,1971,1,Male,30,3,3,Healthcare Representative,3,Married,7510.0,16873.0,1,0,17,3,2,1,10,1,3,10,9,0,9,Medio,Entre 26 y 45,10+,3
1400,36,0,Frequently,1444,Human Resources,1,4,Other,1972,4,Male,88,3,1,Human Resources,2,Married,2991.0,5224.0,0,1,11,3,2,1,7,2,3,6,2,1,2,Medio,Entre 26 y 45,6-9,6
1401,55,0,Rarely,189,Human Resources,26,4,Human Resources,1973,3,Male,71,4,5,Manager,2,Married,19636.0,25811.0,4,1,18,3,1,1,35,0,3,10,9,1,4,Alto,A partir de 45,10+,6
1402,31,0,Rarely,1276,Research & Development,2,1,Medical,1974,4,Female,59,1,1,Laboratory Technician,4,Unknown,1129.0,17536.0,1,1,11,3,3,3,1,4,3,1,0,0,0,Bajo,Entre 26 y 45,0-2,4
1403,39,0,Rarely,119,Sales,15,4,Marketing,1975,2,Male,77,3,4,Sales Executive,1,Single,13341.0,25098.0,0,0,12,3,1,0,21,3,3,20,8,11,10,Alto,Entre 26 y 45,10+,5
1404,42,0,Non-Travel,335,Research & Development,23,2,Life Sciences,1976,4,Male,37,2,2,Research Scientist,3,Single,4332.0,14811.0,1,0,12,3,4,0,20,2,3,20,9,3,7,Medio,Entre 26 y 45,10+,0
1405,31,0,Non-Travel,697,Research & Development,10,3,Medical,1979,3,Female,40,3,3,Research Director,3,Married,11031.0,26862.0,4,0,20,4,3,1,13,2,4,11,7,4,8,Medio,Entre 26 y 45,10+,0
1406,54,0,Rarely,157,Research & Development,10,3,Medical,1980,3,Female,77,3,2,Manufacturing Director,1,Single,4440.0,25198.0,6,1,19,3,4,0,9,3,3,5,2,1,4,Medio,A partir de 45,3-5,4
1407,24,0,Rarely,771,Research & Development,1,2,Life Sciences,1981,2,Male,45,2,2,Healthcare Representative,3,Single,4617.0,14120.0,1,0,12,3,2,0,4,2,2,4,3,1,2,Medio,Menores 25,3-5,5
1408,23,0,Rarely,571,Research & Development,12,2,Other,1982,4,Male,78,3,1,Laboratory Technician,4,Single,2647.0,13672.0,1,0,13,3,3,0,5,6,4,5,2,1,4,Medio,Menores 25,3-5,0
1409,40,0,Frequently,692,Research & Development,11,3,Technical Degree,1985,4,Female,73,3,2,Laboratory Technician,3,Married,6323.0,26849.0,1,0,11,3,1,1,10,2,4,10,9,9,4,Medio,Entre 26 y 45,10+,2
1410,40,0,Rarely,444,Sales,2,2,Marketing,1986,2,Female,92,3,2,Sales Executive,2,Married,5677.0,4258.0,3,0,14,3,3,1,15,4,3,11,8,5,10,Medio,Entre 26 y 45,10+,3
1411,25,0,Rarely,309,Human Resources,2,3,Human Resources,1987,3,Female,82,3,1,Human Resources,2,Unknown,2187.0,19655.0,4,0,14,3,3,0,6,3,3,2,0,1,2,Medio,A partir de 45,0-2,2
1412,30,0,Rarely,911,Research & Development,1,2,Medical,1989,4,Male,76,3,1,Laboratory Technician,2,Married,3748.0,4077.0,1,0,13,3,3,0,12,6,2,12,8,1,7,Medio,Entre 26 y 45,10+,4
1413,36,0,Rarely,977,Research & Development,2,1,Other,1992,4,Male,57,3,1,Laboratory Technician,3,Divorced,3977.0,7298.0,6,1,19,3,3,1,7,2,2,2,2,0,2,Medio,Entre 26 y 45,0-2,4
1414,47,0,Rarely,1180,Research & Development,25,3,Medical,1993,1,Male,84,3,3,Healthcare Representative,3,Single,8633.0,13084.0,2,0,23,4,2,0,25,3,3,17,14,12,11,Medio,A partir de 45,10+,3
1415,33,0,Non-Travel,1313,Research & Development,1,2,Medical,1994,2,Male,59,2,1,Laboratory Technician,3,Divorced,2008.0,20439.0,1,0,12,3,3,3,1,2,2,1,1,0,0,Medio,Entre 26 y 45,0-2,4
1416,38,0,Rarely,1321,Sales,1,4,Life Sciences,1995,4,Male,86,3,2,Sales Executive,2,Married,4440.0,7636.0,0,0,15,3,1,2,16,3,3,15,13,5,8,Medio,Entre 26 y 45,10+,4
1417,31,0,Rarely,1154,Sales,2,2,Life Sciences,1996,1,Male,54,3,1,Sales Representative,3,Unknown,3067.0,6393.0,0,0,19,3,3,1,3,1,3,2,2,1,4,Medio,Entre 26 y 45,0-2,1
1418,38,0,Frequently,508,Research & Development,6,4,Life Sciences,1997,1,Male,72,2,2,Manufacturing Director,3,Married,5321.0,14284.0,2,0,11,3,4,1,10,1,3,8,3,7,7,Medio,Entre 26 y 45,6-9,1
1419,42,0,Rarely,557,Research & Development,18,4,Life Sciences,1998,4,Male,35,3,2,Research Scientist,1,Divorced,5410.0,11189.0,6,1,17,3,3,1,9,3,2,4,3,1,2,Medio,Entre 26 y 45,3-5,6
1420,41,0,Rarely,642,Research & Development,1,3,Life Sciences,1999,4,Male,76,3,1,Research Scientist,4,Married,2782.0,21412.0,3,0,22,4,1,1,12,3,3,5,3,1,0,Medio,Entre 26 y 45,3-5,2
1421,47,0,Non-Travel,1162,Research & Development,1,1,Medical,2000,3,Female,98,3,3,Research Director,2,Married,11957.0,17231.0,0,0,18,3,1,2,14,3,1,13,8,5,12,Alto,A partir de 45,10+,6
1422,36,0,Rarely,1490,Research & Development,11,4,Medical,2003,4,Male,43,3,1,Laboratory Technician,3,Married,2660.0,20232.0,7,1,11,3,3,1,5,3,3,2,2,2,2,Medio,Entre 26 y 45,0-2,2
1423,22,0,Rarely,581,Research & Development,1,2,Life Sciences,2007,4,Male,63,3,1,Research Scientist,3,Single,3375.0,17624.0,0,0,12,3,4,0,4,3,4,3,2,1,2,Medio,Menores 25,3-5,0
1424,35,0,Rarely,1395,Research & Development,9,4,Medical,2008,2,Male,48,3,2,Research Scientist,3,Single,5098.0,18698.0,1,0,19,3,2,0,10,5,3,10,7,0,8,Medio,Entre 26 y 45,10+,3
1425,33,0,Rarely,501,Research & Development,15,2,Medical,2009,2,Female,95,3,2,Healthcare Representative,4,Married,4878.0,21653.0,0,1,13,3,1,1,10,6,3,9,7,8,1,Medio,Entre 26 y 45,6-9,5
1426,32,0,Rarely,267,Research & Development,29,4,Life Sciences,2010,3,Female,49,2,1,Laboratory Technician,2,Single,2837.0,15919.0,1,0,13,3,3,0,6,3,3,6,2,4,4,Medio,Entre 26 y 45,6-9,2
1427,40,0,Rarely,543,Research & Development,1,4,Life Sciences,2012,1,Male,83,3,1,Laboratory Technician,4,Married,2406.0,4060.0,8,0,19,3,3,2,8,3,2,1,0,0,0,Medio,Entre 26 y 45,0-2,4
1428,32,0,Rarely,234,Sales,1,4,Medical,2013,2,Male,68,2,1,Sales Representative,2,Married,2269.0,18024.0,0,0,14,3,2,1,3,2,3,2,2,2,2,Medio,Entre 26 y 45,0-2,5
1429,39,0,Rarely,116,Research & Development,24,1,Life Sciences,2014,1,Male,52,3,2,Research Scientist,4,Single,4108.0,5340.0,7,0,13,3,1,0,18,2,3,7,7,1,7,Medio,Entre 26 y 45,6-9,3
1430,38,0,Rarely,201,Research & Development,10,3,Medical,2015,2,Female,99,1,3,Research Director,3,Married,13206.0,3376.0,3,0,12,3,1,1,20,3,3,18,16,1,11,Alto,Entre 26 y 45,10+,3
1431,32,0,Rarely,801,Sales,1,4,Marketing,2016,3,Female,48,3,3,Sales Executive,4,Married,10422.0,24032.0,1,0,19,3,3,2,14,3,3,14,10,5,7,Medio,Entre 26 y 45,10+,0
1432,37,0,Rarely,161,Research & Development,10,3,Life Sciences,2017,3,Female,42,4,3,Research Director,4,Married,13744.0,15471.0,1,1,25,4,1,1,16,2,3,16,11,6,8,Alto,Entre 26 y 45,10+,4
1433,25,0,Rarely,1382,Sales,8,2,Other,2018,1,Female,85,3,2,Sales Executive,3,Divorced,4907.0,13684.0,0,1,22,4,2,1,6,3,2,5,3,0,4,Medio,A partir de 45,3-5,7
1434,52,0,Non-Travel,585,Sales,29,4,Life Sciences,2019,1,Male,40,3,1,Sales Representative,4,Unknown,3482.0,19788.0,2,0,15,3,2,2,16,3,2,9,8,0,0,Medio,A partir de 45,6-9,5
1435,44,0,Rarely,1037,Research & Development,1,3,Medical,2020,2,Male,42,3,1,Research Scientist,4,Unknown,2436.0,13422.0,6,1,12,3,3,0,6,2,3,4,3,1,2,Medio,Entre 26 y 45,3-5,3
1436,21,0,Rarely,501,Sales,5,1,Medical,2021,3,Male,58,3,1,Sales Representative,1,Single,2380.0,25479.0,1,1,11,3,4,0,2,6,3,2,2,1,2,Medio,Menores 25,0-2,4
1437,39,0,Non-Travel,105,Research & Development,9,3,Life Sciences,2022,4,Male,87,3,5,Manager,4,Single,19431.0,15302.0,2,0,13,3,3,0,21,3,2,6,0,1,4,Alto,Entre 26 y 45,6-9,2
1438,23,1,Frequently,638,Sales,9,3,Marketing,2023,4,Male,33,3,1,Sales Representative,1,Married,1790.0,26956.0,1,0,19,3,1,1,1,3,2,1,0,1,0,Bajo,Menores 25,0-2,8
1439,36,0,Rarely,557,Sales,3,3,Medical,2024,1,Female,94,2,3,Sales Executive,4,Married,7644.0,12695.0,0,0,19,3,3,2,10,2,3,9,7,3,4,Medio,Entre 26 y 45,6-9,1
1440,36,0,Frequently,688,Research & Development,4,2,Life Sciences,2025,4,Female,97,3,2,Manufacturing Director,2,Divorced,5131.0,9192.0,7,0,13,3,2,3,18,3,3,4,2,0,2,Medio,Entre 26 y 45,3-5,4
1441,56,0,Non-Travel,667,Research & Development,1,4,Life Sciences,2026,3,Male,57,3,2,Healthcare Representative,3,Divorced,6306.0,26236.0,1,0,21,4,1,1,13,2,2,13,12,1,9,Medio,A partir de 45,10+,4
1442,29,1,Rarely,1092,Research & Development,1,4,Medical,2027,1,Male,36,3,1,Research Scientist,4,Married,4787.0,26124.0,9,1,14,3,2,3,4,3,4,2,2,2,4,Medio,Entre 26 y 45,0-2,5
1443,36,0,Rarely,300,Research & Development,2,3,Life Sciences,2031,1,Male,56,3,5,Manager,3,Married,18880.0,17312.0,5,0,11,3,1,0,24,2,2,22,6,4,14,Alto,Entre 26 y 45,10+,5
1444,56,1,Rarely,310,Research & Development,7,2,Technical Degree,2032,4,Male,72,3,1,Laboratory Technician,3,Married,2339.0,3666.0,8,0,11,3,4,1,14,4,1,10,9,9,8,Medio,A partir de 45,10+,2
1445,41,0,Rarely,582,Research & Development,28,4,Life Sciences,2034,1,Female,60,2,4,Manufacturing Director,2,Married,13570.0,5640.0,0,0,23,4,3,1,21,3,3,20,7,0,4,Alto,Entre 26 y 45,10+,3
1446,34,0,Rarely,704,Sales,28,3,Marketing,2035,4,Female,95,2,2,Sales Executive,3,Married,6712.0,8978.0,1,0,21,4,4,2,8,2,3,8,7,1,7,Medio,Entre 26 y 45,6-9,0
1447,36,0,Non-Travel,301,Sales,15,4,Marketing,2036,4,Male,88,1,2,Sales Executive,4,Divorced,5406.0,10436.0,1,0,24,4,1,1,15,3,2,15,12,11,11,Medio,Entre 26 y 45,10+,4
1448,41,0,Rarely,930,Sales,3,3,Life Sciences,2037,3,Male,57,2,2,Sales Executive,2,Divorced,8938.0,12227.0,2,0,11,3,3,1,14,5,3,5,4,0,4,Medio,Entre 26 y 45,3-5,2
1449,32,0,Rarely,529,Research & Development,2,3,Technical Degree,2038,4,Male,78,3,1,Research Scientist,1,Single,2439.0,11288.0,1,0,14,3,4,0,4,4,3,4,2,1,2,Medio,Entre 26 y 45,3-5,2
